USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root           1  0.0  0.0  23560 14668 ?        Ss   13:22   0:03 /sbin/init splash
subhro      2879  0.0  0.4 482612 79356 ?        Sl   13:24   0:02 /snap/snapd-desktop-integration/315/usr/bin/snapd-desktop-integration
subhro      2889  0.0  0.0 310888  7140 ?        Ssl  13:24   0:00 /usr/libexec/gvfs-gphoto2-volume-monitor
subhro      2905  0.0  0.0 309772  6664 ?        Ssl  13:24   0:00 /usr/libexec/gvfs-goa-volume-monitor
subhro      2919  0.0  0.1 825452 29960 ?        Ssl  13:24   0:00 /usr/libexec/evolution-addressbook-factory
subhro      2941  0.0  0.1 2793712 27372 ?       Sl   13:24   0:00 /usr/bin/gjs -m /usr/share/gnome-shell/org.gnome.ScreenSaver
subhro      2964  0.0  0.1 808232 25908 ?        SNsl 13:24   0:01 /usr/libexec/tracker-miner-fs-3
subhro      2982  0.0  0.0 236768  7572 ?        Sl   13:24   0:03 /usr/libexec/ibus-engine-simple
subhro      3015  0.0  0.0 230332  6072 ?        Ssl  13:24   0:00 /usr/libexec/dconf-service
subhro      3034  0.0  0.0 609628  9916 ?        Sl   13:24   0:00 /usr/libexec/gvfsd-trash --spawner :1.25 /org/gtk/gvfs/exec_spaw/0
subhro      3062  0.0  0.0 701624 14960 ?        Ssl  13:24   0:00 /usr/libexec/xdg-desktop-portal
subhro      3068  0.1  1.1 1534472 187420 ?      Ssl  13:24   0:07 /usr/libexec/xdg-desktop-portal-gnome
subhro      3082  0.0  0.2 489044 35364 ?        Ssl  13:24   0:00 /usr/libexec/xdg-desktop-portal-gtk
subhro      3100  0.0  0.4 3358052 71884 ?       Sl   13:24   0:03 gjs /usr/share/gnome-shell/extensions/ding@rastersoft.com/app/ding.js -E -P /usr/share/gnome-shell/extensions/ding@rastersoft.com/app
subhro      3147  0.0  0.0 236340  6748 ?        Ssl  13:24   0:00 /usr/libexec/gvfsd-metadata
subhro      3406  0.0  0.0   9940  3632 ?        S    13:24   0:00 /bin/bash /usr/bin/brave-browser-stable
subhro      3412  0.0  0.0   8428  1860 ?        S    13:24   0:00 cat
subhro      3413  0.0  0.0   8428  1868 ?        S    13:24   0:00 cat
subhro      3414  0.9  1.7 51083452 280784 ?     SLl  13:24   1:06 /opt/brave.com/brave/brave
subhro      3416  0.0  0.0 50353704 3672 ?       Sl   13:24   0:00 /opt/brave.com/brave/chrome_crashpad_handler --monitor-self --monitor-self-annotation=ptype=crashpad-handler --database=/home/subhro/.config/BraveSoftware/Brave-Browser/Crash Reports --url=https://cr.brave.com --annotation=lsb-release=Ubuntu 24.04.3 LTS --annotation=plat=Linux --annotation=prod=Chrome_Linux --annotation=ver=143.1.85.120 --initial-client-fd=5 --shared-client-connection
subhro      3418  0.0  0.0 50345492 3464 ?       Sl   13:24   0:00 /opt/brave.com/brave/chrome_crashpad_handler --no-periodic-tasks --monitor-self-annotation=ptype=crashpad-handler --database=/home/subhro/.config/BraveSoftware/Brave-Browser/Crash Reports --url=https://cr.brave.com --annotation=lsb-release=Ubuntu 24.04.3 LTS --annotation=plat=Linux --annotation=prod=Chrome_Linux --annotation=ver=143.1.85.120 --initial-client-fd=4 --shared-client-connection
subhro      3424  0.0  0.4 50955912 70144 ?      S    13:24   0:00 /opt/brave.com/brave/brave --type=zygote --no-zygote-sandbox --crashpad-handler-pid=3416 --enable-crash-reporter=, --change-stack-guard-on-fork=enable
subhro      3425  0.0  0.4 50955904 70892 ?      S    13:24   0:00 /opt/brave.com/brave/brave --type=zygote --crashpad-handler-pid=3416 --enable-crash-reporter=, --change-stack-guard-on-fork=enable
subhro      3427  0.0  0.1 50955928 19296 ?      S    13:24   0:00 /opt/brave.com/brave/brave --type=zygote --crashpad-handler-pid=3416 --enable-crash-reporter=, --change-stack-guard-on-fork=enable
subhro      3453  1.6  1.7 51438836 290444 ?     Sl   13:24   1:58 /opt/brave.com/brave/brave --type=gpu-process --ozone-platform=x11 --crashpad-handler-pid=3416 --enable-crash-reporter=, --change-stack-guard-on-fork=enable --gpu-preferences=UAAAAAAAAAAgAAAEAAAAAAAAAAAAAGAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAYAAAAAAAAABgAAAAAAAAAAQAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --shared-files --metrics-shmem-handle=4,i,16172804893602805531,16350306074831998214,262144 --field-trial-handle=3,i,6206807780194701120,11986904053232475309,262144 --variations-seed-version=main@49059dc92039a967a3343fffb32c10ab481ef30b --trace-process-track-uuid=3190708988185955192
subhro      3455  0.3  0.7 50859368 128448 ?     Sl   13:24   0:25 /opt/brave.com/brave/brave --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --crashpad-handler-pid=3416 --enable-crash-reporter=, --change-stack-guard-on-fork=enable --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,4928448099012662257,3301292729228387031,524288 --field-trial-handle=3,i,6206807780194701120,11986904053232475309,262144 --variations-seed-version=main@49059dc92039a967a3343fffb32c10ab481ef30b --trace-process-track-uuid=3190708989122997041
subhro      3470  0.0  0.3 51014476 58192 ?      Sl   13:24   0:00 /opt/brave.com/brave/brave --type=utility --utility-sub-type=storage.mojom.StorageService --lang=en-US --service-sandbox-type=utility --crashpad-handler-pid=3416 --enable-crash-reporter=, --change-stack-guard-on-fork=enable --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,1356320949889582344,786344650282146483,524288 --field-trial-handle=3,i,6206807780194701120,11986904053232475309,262144 --variations-seed-version=main@49059dc92039a967a3343fffb32c10ab481ef30b --trace-process-track-uuid=3190708990060038890
subhro      3484  0.0  0.9 1460024244 151452 ?   Sl   13:24   0:00 /opt/brave.com/brave/brave --type=renderer --crashpad-handler-pid=3416 --enable-crash-reporter=, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=7 --time-ticks-at-unix-epoch=-1768463562902051 --launch-time-ticks=104838322 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,3572336759388832062,6199270375022312761,2097152 --field-trial-handle=3,i,6206807780194701120,11986904053232475309,262144 --variations-seed-version=main@49059dc92039a967a3343fffb32c10ab481ef30b --trace-process-track-uuid=3190708992871164437
root        3562  0.0  0.0      0     0 ?        S    13:24   0:00 [nvidia-drm/timeline-a]
subhro      3564  0.0  0.2 51290476 46704 ?      S    13:24   0:00 /opt/brave.com/brave/brave --type=broker
subhro      3707  6.5  2.4 1461793404 397088 ?   Sl   13:24   7:37 /opt/brave.com/brave/brave --type=renderer --crashpad-handler-pid=3416 --enable-crash-reporter=, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=18 --time-ticks-at-unix-epoch=-1768463562902051 --launch-time-ticks=121843058 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,2266986592887508498,11687923241223615606,2097152 --field-trial-handle=3,i,6206807780194701120,11986904053232475309,262144 --variations-seed-version=main@49059dc92039a967a3343fffb32c10ab481ef30b --trace-process-track-uuid=3190709003178624776
subhro      3716  0.0  0.4 1459917592 75468 ?    Sl   13:24   0:00 /opt/brave.com/brave/brave --type=renderer --crashpad-handler-pid=3416 --enable-crash-reporter=, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=19 --time-ticks-at-unix-epoch=-1768463562902051 --launch-time-ticks=122537170 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,11187034642438859587,6396282150534249512,2097152 --field-trial-handle=3,i,6206807780194701120,11986904053232475309,262144 --variations-seed-version=main@49059dc92039a967a3343fffb32c10ab481ef30b --trace-process-track-uuid=3190709004115666625
subhro      3763  0.0  0.2 567508 33952 ?        Sl   13:25   0:00 /usr/bin/update-notifier
subhro      3835  0.0  0.0 388228  8784 ?        Sl   13:25   0:00 /usr/libexec/gvfsd-recent --spawner :1.25 /org/gtk/gvfs/exec_spaw/1
subhro      3944  0.1  1.6 1683152 266116 ?      Sl   13:28   0:10 /usr/bin/nautilus --gapplication-service
root        3963  0.0  0.0      0     0 ?        S    13:28   0:00 [nvidia-drm/timeline-c]
root        4585  0.0  0.0      0     0 ?        I    13:30   0:00 [kworker/14:0-cgroup_destroy]
root        4677  0.0  0.0      0     0 ?        I<   13:30   0:00 [kworker/R-tls-strp]
root        5455  0.0  0.0      0     0 ?        I    13:31   0:00 [kworker/2:0-rcu_gp]
root        5595  0.0  0.0      0     0 ?        S    13:31   0:00 [psimon]
root        6196  0.0  0.0      0     0 ?        I    13:37   0:00 [kworker/14:1]
root        8064  0.0  0.2 603652 46236 ?        Ssl  13:43   0:02 /usr/libexec/fwupd/fwupd
subhro      8210  0.0  0.0 162512  6704 ?        Sl   13:48   0:00 /usr/lib/libreoffice/program/oosplash --writer
subhro      8251  2.7  3.3 8671456 535068 ?      Sl   13:48   2:33 /usr/lib/libreoffice/program/soffice.bin --writer --splash-pipe=5
root        8367  0.0  0.0      0     0 ?        S    13:50   0:00 [nvidia-drm/timeline-d]
subhro      8375  0.0  0.0 462336  9004 ?        Sl   13:50   0:00 /usr/libexec/gvfsd-network --spawner :1.25 /org/gtk/gvfs/exec_spaw/2
subhro      8385  0.0  0.0 390548  9176 ?        Sl   13:50   0:00 /usr/libexec/gvfsd-dnssd --spawner :1.25 /org/gtk/gvfs/exec_spaw/3
subhro      8661  0.8  0.4 859160 68352 ?        Ssl  13:57   0:39 /usr/libexec/gnome-terminal-server
subhro      8673  0.0  0.0  12432  6080 pts/0    Ss   13:57   0:00 bash
root        8695  0.0  0.0      0     0 ?        I    14:00   0:00 [kworker/11:2-events]
root        9758  0.1  0.0      0     0 ?        I    14:26   0:04 [kworker/u64:10-events_unbound]
root        9944  0.0  0.0      0     0 ?        I    14:43   0:01 [kworker/u64:2-flush-259:0]
root       10060  0.0  0.0      0     0 ?        I    14:49   0:00 [kworker/4:2]
root       10146  0.0  0.0      0     0 ?        I    14:53   0:00 [kworker/0:2-events]
root       10178  0.0  0.0      0     0 ?        I<   14:53   0:00 [kworker/u65:0-rtw89_tx_wq]
root       10258  0.1  0.0      0     0 ?        I    14:58   0:01 [kworker/u64:0-flush-259:0]
root       10439  0.0  0.0      0     0 ?        I    15:02   0:00 [kworker/u64:1-flush-259:0]
subhro     10545  0.0  0.0  11024  5228 pts/1    Ss+  15:04   0:00 bash
root       10713  0.0  0.0      0     0 ?        I    15:08   0:00 [kworker/7:2-events]
root       10747  0.0  0.0      0     0 ?        I    15:08   0:00 [kworker/6:0-events]
root       10804  0.0  0.0      0     0 ?        I    15:10   0:00 [kworker/8:2-cgroup_destroy]
root       10852  0.0  0.0      0     0 ?        I    15:11   0:00 [kworker/10:0]
root       10945  0.0  0.0      0     0 ?        I    15:13   0:00 [kworker/15:2]
root       10997  0.0  0.0      0     0 ?        I<   15:14   0:00 [kworker/u65:1-rtw89_tx_wq]
root       11026  0.0  0.0      0     0 ?        I    15:17   0:00 [kworker/12:0-events]
root       11027  0.0  0.0      0     0 ?        I    15:17   0:00 [kworker/11:0]
root       11036  0.0  0.0      0     0 ?        I    15:18   0:00 [kworker/u64:3-events_unbound]
root       11037  0.0  0.0      0     0 ?        I    15:18   0:00 [kworker/u64:4]
root       11072  0.0  0.0      0     0 ?        I    15:20   0:00 [kworker/14:2-mm_percpu_wq]
root       11073  0.0  0.0      0     0 ?        I    15:20   0:00 [kworker/0:0]
subhro     11092  0.0  0.0   2548  1536 pts/0    S+   15:20   0:00 ./a.out
subhro     11093  0.0  0.0   2800  1812 pts/0    S+   15:20   0:00 sh -c -- ps aux > ps_aux.txt
subhro     11094  0.0  0.0  13744  4728 pts/0    R+   15:20   0:00 ps aux
